step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
54,1962.9418986713383,0.03898645801566078,8,0,448,4312.057438016977,1,1.0
55,1990.0513686592653,0.03887252659942401,8,0,448,4366.224888823137,1,1.0
56,2018.143785408089,0.03863336211976342,8,0,448,4420.338292390942,1,1.0
57,2047.2578030865561,0.038143790469611756,8,0,448,4474.401500549947,1,1.0
58,2073.256979018335,0.03787517992144933,8,0,448,4528.441541231505,1,1.0
59,2102.1101070161913,0.037919821116819644,8,0,448,4582.433127876621,1,1.0
60,2133.8677406606453,0.03809818758476085,8,0,448,4636.37088366749,1,1.0
61,2163.6307401543786,0.03808065577764317,8,0,448,4690.254862595694,1,1.0
62,2190.4257662494338,0.03779372755908897,8,0,448,4744.085118598993,1,1.0
63,2221.113061438324,0.037682968761357655,8,0,448,4797.861705561364,1,1.0
64,2247.8065265518444,0.03739285462310365,8,0,448,4851.584677313063,1,1.0
65,2273.3658310912833,0.03735326717955233,8,0,448,4905.254087630678,1,1.0
66,2298.8548461854775,0.03736400900928686,8,0,448,4958.869990237179,1,1.0
67,2323.226412373963,0.03756110346821392,8,0,448,5012.4324388019795,1,1.0
68,2350.6370113702337,0.037486372896670755,8,0,448,5065.941486940978,1,1.0
69,2381.0503599542035,0.03725453893059083,8,0,448,5119.397188216625,1,1.0
70,2406.4800508350268,0.036834501244138215,8,0,448,5172.799596137969,1,1.0
71,2434.700924994695,0.0368543461736261,8,0,448,5226.148764160713,1,1.0
72,2457.786604749134,0.03709593444818595,8,0,448,5279.444745687261,1,1.0
73,2483.9008769527723,0.03711164076019275,8,0,448,5332.687594066784,1,1.0
74,2509.9308376710137,0.03720938145777228,8,0,448,5385.877362595262,1,1.0
75,2536.9837086440884,0.037105965674032626,8,0,448,5439.014104515542,1,1.0
76,2556.948711025621,0.03709507705832006,8,0,448,5492.097873017396,1,1.0
77,2585.9233535084054,0.03692498044269463,8,0,448,5545.128721237565,1,1.0
78,2616.7274981399996,0.03705411906615642,8,0,448,5598.1067022598145,1,1.0
79,2642.453496307285,0.03724236127707573,8,0,448,5651.031869114996,1,1.0
80,2666.1711181059222,0.037317101321479834,8,0,448,5703.90427478109,1,1.0
81,2694.815779467467,0.03743867031005307,8,0,448,5756.723972183263,1,1.0
82,2719.424304356413,0.03751801819969487,8,0,448,5809.49101419392,1,1.0
83,2748.953503474656,0.0376580754153293,8,0,448,5862.205453632759,1,1.0
84,2773.5259889174763,0.03757094802954452,8,0,448,5914.867343266822,1,1.0
85,2803.985697055239,0.037624714079483174,8,0,448,5967.476735810549,1,1.0
86,2830.45765067612,0.03752952983781075,8,0,448,6020.033683925829,1,1.0
87,2852.83725933654,0.0375262593057025,8,0,448,6072.538240222053,1,1.0
88,2882.145941524572,0.03756446778917431,8,0,448,6124.990457256173,1,1.0
89,2910.40714287942,0.037591019888616385,8,0,448,6177.390387532741,1,1.0
90,2934.668593122444,0.03750210391692056,8,0,448,6229.738083503977,1,1.0
91,2959.843936040894,0.03748795513933131,8,0,448,6282.03359756981,1,1.0
