step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
133,4405.047450449964,0.03460809818618277,4,0,438,8147.8636125879175,1,1.0
134,4421.8236703029215,0.034221028358670885,4,0,438,8195.800305377914,1,1.0
135,4439.513564688419,0.03412660987751901,4,0,438,8243.689267096914,1,1.0
136,4460.12099430763,0.034068972602056276,4,0,438,8291.53054568161,1,1.0
137,4474.687196285342,0.03372879276203418,4,0,438,8339.324189020963,1,1.0
138,4494.292402621694,0.03339254714509138,4,0,438,8387.07024495625,1,1.0
139,4512.830791332695,0.033245576583844985,4,0,438,8434.768761281119,1,1.0
140,4528.336845424191,0.03302776865559212,4,0,438,8482.419785741618,1,1.0
141,4545.619794260442,0.03313665552349477,4,0,438,8530.023366036272,1,1.0
142,4560.914553722742,0.03325442283664292,4,0,438,8577.5795498161,1,1.0
143,4576.210983072785,0.03325925504562393,4,0,438,8625.088384684685,1,1.0
144,4592.5055783553025,0.03313217852742367,4,0,438,8672.549918198209,1,1.0
145,4609.723706683302,0.033023384912746215,4,0,438,8719.964197865507,1,1.0
146,4627.88869481078,0.032864076867286325,4,0,438,8767.331271148114,1,1.0
147,4641.955303947885,0.03275433195991413,4,0,438,8814.651185460307,1,1.0
148,4664.037127089757,0.03252797544220551,4,0,438,8861.923988169163,1,1.0
149,4685.074575642607,0.032211526189586115,4,0,438,8909.149726594593,1,1.0
150,4700.07785068124,0.0320335168745248,4,0,438,8956.328448009403,1,1.0
151,4716.991902596789,0.03177948875617182,4,0,438,9003.460199639327,1,1.0
152,4736.767164676485,0.03190431371934201,4,0,438,9050.54502866309,1,1.0
153,4756.534454865641,0.031975582993105225,4,0,438,9097.582982212441,1,1.0
154,4776.340104416003,0.031846295614531964,4,0,438,9144.574107372211,1,1.0
155,4792.073513916763,0.031719005663654924,4,0,438,9191.518451180355,1,1.0
156,4806.774617382907,0.03151917851530117,4,0,438,9238.416060627995,1,1.0
157,4823.406960887191,0.03136138290120079,4,0,438,9285.266982659477,1,1.0
158,4838.980557436524,0.03128149557454683,4,0,438,9332.07126417241,1,1.0
159,4855.580556803195,0.03112187833347741,4,0,439,9378.808952017713,1,1.0
160,4870.066576678609,0.030970893880171893,4,0,439,9425.499952999671,1,1.0
161,4886.541715709405,0.030875207674738694,4,0,439,9472.14431385597,1,1.0
162,4902.852113151259,0.0309733426743652,4,0,439,9518.769383386736,1,1.0
163,4914.109511223896,0.030896565164426203,4,0,439,9565.363720665524,1,1.0
164,4924.3863663546545,0.030668580962352265,4,0,439,9611.928441131644,1,1.0
165,4944.651240820879,0.030427188007921536,4,0,439,9658.45053314479,1,1.0
166,4954.868077871038,0.03011619371874651,4,0,439,9704.942393033853,1,1.0
167,4973.030439371401,0.029971365405401663,4,0,439,9751.387892438837,1,1.0
168,4989.087506016205,0.03011020195456666,4,0,439,9797.787077851604,1,1.0
169,5004.1045162312985,0.030175394715668213,4,0,439,9844.154001074037,1,1.0
170,5022.182060305062,0.030068696832375345,4,0,439,9890.485176489146,1,1.0
171,5036.157424606033,0.029847907295094643,4,0,439,9936.785698427057,1,1.0
172,5054.093779451749,0.02984290311277564,4,0,439,9983.054838340679,1,1.0
173,5068.924344715307,0.02991710884716512,4,0,439,10029.283149680243,1,1.0
174,5074.737546351901,0.02977959898896048,4,0,439,10075.465425140033,1,1.0
175,5090.564262955247,0.029463369538799848,4,0,439,10121.601710948364,1,1.0
176,5106.3657308471875,0.02922440149813056,4,0,439,10167.69205328751,1,1.0
