step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
100,13024.487304339214,0.0021875,2,0,428,6202.596784463464,1,0.0
101,13152.578376195648,0.0021875,2,0,428,6248.928143566246,1,0.0
102,13280.623094461569,0.0021875,2,0,428,6295.281734078379,1,0.0
103,13408.621440577295,0.0021875,2,0,428,6341.653884274601,1,0.0
104,13536.573299751657,0.0021875,2,0,428,6388.140825637476,1,0.0
105,13664.47863880817,0.0021875,2,0,428,6434.660943486463,1,0.0
106,13792.337430811775,0.0021875,2,0,428,6481.207996396022,1,0.0
107,13920.149661704445,0.0021875,2,0,428,6527.769107329478,1,0.0
108,14047.915359245575,0.0021875,2,0,428,6574.30245887063,1,0.0
109,14178.554463389675,0.0021875,2,0,432,6620.895855900576,1,0.0
110,14309.166911194141,0.0021875,2,0,431,6667.552195534105,1,0.0
111,14439.732682045746,0.0021875,2,0,431,6714.229148396149,1,0.0
112,14570.25172276831,0.0021875,2,0,431,6760.95927743606,1,0.0
113,14700.7240102925,0.0021875,2,0,431,6807.712475807748,1,0.0
114,14831.149532993268,0.0021875,2,0,431,6854.477299232353,1,0.0
115,14961.528250407442,0.0021875,2,0,431,6901.282585825624,1,0.0
116,15091.860185471764,0.0021875,2,0,431,6948.064935678453,1,0.0
117,15222.14535677258,0.0021875,2,0,431,6994.828699182538,1,0.0
118,15352.38376027442,0.0021875,2,0,431,7041.596498160094,1,0.0
119,15482.475381840535,0.0021875,4,0,431,7088.378433885334,1,0.0
120,15612.520187297714,0.0021875,4,0,431,7135.194542821076,1,0.0
121,15742.518194340508,0.0021875,4,0,431,7181.99295720609,1,0.0
122,15872.46939729148,0.0021875,4,0,431,7228.797049028511,1,0.0
123,16002.373825469125,0.0021875,4,0,431,7275.571822353461,1,0.0
124,16132.2314767849,0.0021875,4,0,431,7322.34868422533,1,0.0
125,16262.042390238377,0.0021875,4,0,431,7369.086546523458,1,0.0
126,16391.80656964227,0.0021875,4,0,431,7415.820596105192,1,0.0
127,16521.524027478477,0.0021875,4,0,431,7462.542163792203,1,0.0
128,16651.194783568128,0.0021875,4,0,431,7509.243910350604,1,0.0
129,16780.818836387723,0.0021875,4,0,431,7555.947180403676,1,0.0
130,16910.39622407975,0.0021875,4,0,431,7602.61230797426,1,0.0
131,17039.926974366805,0.0021875,4,0,431,7649.24971294327,1,0.0
132,17169.411133657402,0.0021875,4,0,431,7695.840709404043,1,0.0
133,17298.84874831341,0.0021875,4,0,431,7742.385343993984,1,0.0
134,17428.239864650106,0.0021875,4,0,431,7788.883663304095,1,0.0
135,17557.584528936226,0.0021875,4,0,431,7835.335713879003,1,0.0
136,17686.88278739401,0.0021875,4,0,431,7881.741542217033,1,0.0
137,17816.13468619924,0.0021875,4,0,431,7928.101194770234,1,0.0
138,17945.340271481295,0.0021875,4,0,431,7974.4147179444335,1,0.0
139,18074.499589323197,0.0021875,4,0,431,8020.682158099285,1,0.0
140,18203.612685761647,0.0021875,4,0,431,8066.903561548312,1,0.0
141,18332.67960678709,0.0021875,4,0,431,8113.078974558951,1,0.0
142,18461.700398343735,0.0021875,4,0,431,8159.20844335261,1,0.0
143,18590.675106329632,0.0021875,4,0,431,8205.2920141047,1,0.0
144,18719.603776596687,0.0021875,4,0,431,8251.329732944692,1,0.0
145,18848.48645495073,0.0021875,4,0,431,8297.321645956152,1,0.0
146,18977.323187151553,0.0021875,4,0,431,8343.267799176801,1,0.0
147,19106.114018912955,0.0021875,4,0,431,8389.168238598557,1,0.0
148,19234.85899590279,0.0021875,4,0,431,8435.023010167566,1,0.0
149,19363.458163743006,0.0021875,6,0,431,8480.832159784271,1,0.0
150,19492.0115680097,0.0021875,6,0,431,8526.595733303442,1,0.0
151,19620.519254233168,0.0021875,6,0,431,8572.31377653423,1,0.0
152,19748.98126789793,0.0021875,6,0,431,8617.98633524021,1,0.0
153,19877.39765444279,0.0021875,6,0,431,8663.613455139423,1,0.0
154,20005.768459260886,0.0021875,6,0,431,8709.195181904426,1,0.0
155,20134.093727699725,0.0021875,6,0,431,8754.731561162342,1,0.0
156,20262.37350506123,0.0021875,6,0,431,8800.222638494897,1,0.0
157,20390.607836601794,0.0021875,6,0,431,8845.668459438466,1,0.0
158,20518.79676753231,0.0021875,6,0,431,8891.069069484136,1,0.0
159,20646.940343018232,0.0021875,6,0,431,8936.424514077718,1,0.0
160,20775.038608179613,0.0021875,6,0,431,8981.73483861983,1,0.0
161,20903.09160809115,0.0021875,6,0,431,9027.000088465911,1,0.0
162,21031.099387782222,0.0021875,6,0,431,9072.220308926286,1,0.0
163,21159.061992236955,0.0021875,6,0,431,9117.395545266209,1,0.0
164,21286.97946639425,0.0021875,6,0,431,9162.525842705894,1,0.0
165,21414.851855147826,0.0021875,6,0,431,9207.611246420585,1,0.0
166,21542.679203346284,0.0021875,6,0,431,9252.651801540573,1,0.0
167,21670.461555793132,0.0021875,6,0,431,9297.647553151264,1,0.0
168,21798.198957246837,0.0021875,6,0,431,9342.598546293213,1,0.0
169,21925.891452420874,0.0021875,6,0,431,9387.504825962174,1,0.0
170,22053.539085983764,0.0021875,6,0,431,9432.366437109138,1,0.0
171,22181.141902559124,0.0021875,6,0,431,9477.183424640383,1,0.0
172,22308.699946725705,0.0021875,6,0,431,9521.955833417522,1,0.0
173,22436.213263017446,0.0021875,6,0,431,9566.683708257544,1,0.0
174,22563.681895923513,0.0021875,6,0,431,9611.367093932853,1,0.0
175,22691.105889888342,0.0021875,6,0,431,9656.006035171331,1,0.0
176,22818.485289311684,0.0021875,6,0,431,9700.600576656358,1,0.0
177,22945.820138548657,0.0021875,6,0,431,9745.150763026875,1,0.0
178,23073.110481909778,0.0021875,6,0,431,9789.656638877428,1,0.0
179,23200.35636366102,0.0021875,6,0,431,9834.1182487582,1,0.0
180,23327.557828023844,0.0021875,6,0,431,9878.535637175068,1,0.0
181,23454.714919175254,0.0021875,6,0,431,9922.908848589641,1,0.0
182,23581.827681247836,0.0021875,6,0,431,9967.237927419306,1,0.0
183,23708.8961583298,0.0021875,6,0,431,10011.522918037279,1,0.0
184,23835.92039446503,0.0021875,6,0,431,10055.763864772636,1,0.0
185,23962.900433653118,0.0021875,6,0,431,10099.960811910367,1,0.0
186,24089.836319849426,0.0021875,6,0,431,10144.113803691418,1,0.0
187,24216.728096965115,0.0021875,6,0,431,10188.222884312741,1,0.0
188,24343.575808867186,0.0021875,6,0,431,10232.288097927323,1,0.0
189,24470.37949937854,0.0021875,6,0,431,10276.309488644247,1,0.0
190,24597.139212278013,0.0021875,6,0,431,10320.287100528723,1,0.0
191,24723.85499130041,0.0021875,6,0,431,10364.220977602146,1,0.0
192,24850.526880136567,0.0021875,6,0,431,10408.111163842126,1,0.0
193,24977.154922433383,0.0021875,6,0,431,10451.957703182543,1,0.0
194,25103.73916179387,0.0021875,6,0,431,10495.760639513579,1,0.0
195,25230.27964177719,0.0021875,6,0,431,10539.520016681772,1,0.0
196,25356.7764058987,0.0021875,6,0,431,10583.235878490064,1,0.0
197,25483.229497630004,0.0021875,6,0,431,10626.908268697829,1,0.0
198,25609.63896039898,0.0021875,6,0,431,10670.537231020928,1,0.0
199,25736.96845805632,0.001875,6,0,435,10714.252342662592,1,1.0
200,25870.210450132483,0.001875,6,0,435,10758.007923834737,1,0.0
201,26003.40871071945,0.001875,6,0,435,10801.739413031613,1,0.0
202,26136.563248602433,0.001875,6,0,435,10845.462117017225,1,0.0
203,26269.674071361813,0.001875,6,0,435,10889.177240618683,1,0.0
204,26402.741208408686,0.001875,6,0,435,10932.862953125821,1,0.0
205,26535.76469889618,0.001875,6,0,435,10976.509512509314,1,0.0
206,26668.744515594663,0.001875,6,0,435,11020.183301516068,1,0.0
207,26801.680644556254,0.001875,6,0,435,11063.871038407215,1,0.0
208,26934.573115002233,0.001875,6,0,435,11107.529554021972,1,0.0
