step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
146,5398.365252984301,0.04730282084727995,10,0,424,8256.130678294547,1,1.0
147,5430.078953790762,0.04731543173044324,10,0,424,8300.862525317385,1,1.0
148,5467.746902469619,0.047507771312802045,10,0,424,8345.549868944072,1,1.0
149,5507.367688631758,0.048105988201803854,10,0,424,8390.192753906455,1,1.0
150,5540.945733453327,0.04843002869883538,10,0,424,8434.791224891873,1,1.0
151,5573.655035732041,0.04872384067899218,10,0,424,8479.345326543216,1,0.9647688449829905
152,5609.146666220401,0.048620541088331304,10,0,424,8523.855103458953,1,1.0
153,5648.595571752404,0.04872566327908459,10,0,424,8568.320600193187,1,1.0
154,5684.9997096204315,0.048541208508245635,10,0,424,8612.74186125569,1,1.0
155,5718.357924294127,0.04842329367046604,10,0,424,8657.118931111965,1,1.0
156,5750.671702548117,0.048505207546495926,10,0,424,8701.451854183271,1,1.0
157,5783.943288559148,0.04823949471378394,10,0,424,8745.740674846675,1,1.0
158,5817.169777315317,0.04809298618383942,10,0,424,8789.985437435103,1,1.0
159,5851.350939508851,0.048085344531723626,10,0,424,8834.186186237375,1,1.0
160,5885.487052267593,0.048076686706291595,10,0,424,8878.342965498256,1,1.0
161,5924.5791926466245,0.04823393233207596,10,0,424,8922.45581941849,1,1.0
162,5956.627807052277,0.048386135425929434,10,0,424,8966.52479215486,1,1.0
163,5987.631805292504,0.0485681594604926,10,0,424,9010.549927820215,1,1.0
164,6024.59038589532,0.04879962783981295,10,0,424,9054.531270483536,1,1.0
165,6055.506451738883,0.04890797660609489,10,0,424,9098.46886416995,1,1.0
166,6085.379327283041,0.04892158758513464,10,0,424,9142.362752860809,1,1.0
167,6117.209406627037,0.04896163245461152,10,0,424,9186.212980493694,1,1.0
168,6153.997387081412,0.04886227331070692,10,0,424,9230.019590962505,1,1.0
169,6192.739314103146,0.04899114637460846,10,0,424,9273.782628117466,1,1.0
170,6226.438057672391,0.04879132118276127,10,0,424,9317.502135765188,1,1.0
171,6261.093207109949,0.048722239931203754,10,0,424,9361.178157668704,1,1.0
172,6294.705016939218,0.0486171443739994,10,0,424,9404.810737547527,1,1.0
173,6329.45926365483,0.048913510997915945,10,0,424,9448.399919077678,1,0.9622839920118401
174,6361.720444705148,0.04926066544144828,10,0,424,9491.945745891731,1,0.6517929796999423
175,6395.2001017168,0.049410155299810354,10,0,424,9535.448261578875,1,1.0
176,6427.635737062054,0.04946325895333084,10,0,424,9578.907509684936,1,1.0
177,6467.028786043435,0.049492019624478356,10,0,424,9622.323533712424,1,1.0
178,6499.380408585438,0.049410908187152124,10,0,424,9665.696377120596,1,1.0
179,6530.686178023825,0.04932670499823928,10,0,424,9709.026083325467,1,1.0
180,6565.950564989701,0.049280096006149784,10,0,424,9752.312695699882,1,1.0
181,6599.17112531929,0.0492508969432095,10,0,424,9795.556257573555,1,1.0
182,6630.345312267167,0.049385736364765356,10,0,424,9838.75681223309,1,1.0
183,6661.476499818862,0.0494590843165699,10,0,424,9881.914402922052,1,1.0
184,6690.5650134686975,0.04974984907074897,10,0,424,9925.029072840995,1,1.0
185,6729.613264274457,0.04968481141231595,10,0,424,9968.100865147511,1,1.0
186,6760.619871431402,0.049384088211398225,10,0,424,10011.129822956267,1,1.0
187,6795.583420998979,0.04905951434215947,10,0,424,10054.115989339061,1,1.0
188,6826.503554510491,0.04903163193731977,10,0,424,10097.059407324843,1,1.0
189,6865.360937308873,0.048778421395929986,10,0,425,10140.020119899786,1,1.0
190,6896.1729063359,0.04867708667612502,10,0,425,10182.94710347833,1,1.0
191,6925.943722858021,0.04853466314375751,10,0,425,10225.841854079137,1,1.0
192,6953.670488116691,0.048406166688855945,10,0,425,10268.694244826662,1,1.0
193,6988.35523858977,0.04810292305775751,10,0,425,10311.523992343888,1,1.0
194,7015.995511402864,0.04805813605570342,10,0,425,10354.354643399982,1,1.0
195,7042.593029437303,0.04826499170292976,10,0,425,10397.17798490066,1,1.0
196,7073.148350645409,0.04824870393983942,10,0,425,10439.958581229152,1,1.0
197,7097.663007748773,0.048168329960284646,10,0,425,10482.70742154101,1,1.0
198,7133.132649196247,0.04815972357222657,10,0,425,10525.422655952405,1,1.0
199,7166.517629522033,0.047911090576316144,10,0,426,10568.156147618975,1,1.0
200,7202.88080027383,0.04821564924128206,10,0,426,10610.866111106787,1,1.0
201,7234.1991264189355,0.0485984706591247,10,0,426,10653.533463223914,1,1.0
202,7267.479045669614,0.04841804625865673,10,0,426,10696.158246680323,1,1.0
203,7291.713684691874,0.048453253194624596,10,0,426,10738.769998183097,1,1.0
204,7321.905200046473,0.04857317074143829,10,0,426,10781.349772277554,1,1.0
205,7352.056478349669,0.04866839498160754,10,0,426,10823.900974797101,1,1.0
206,7380.164653347166,0.048713015463023,10,0,426,10866.430867520321,1,1.0
207,7415.231079659551,0.048784289759549,10,0,426,10908.954736536725,1,1.0
208,7441.25452014483,0.04880105728966358,10,0,426,10951.465002975472,1,1.0
209,7473.13553061591,0.048728752342551154,12,0,426,10993.932998842125,1,1.0
210,7504.974049700772,0.04875242242913503,12,0,426,11036.358766646948,1,1.0
211,7531.76970022833,0.0485822284364613,12,0,426,11078.742348857939,1,1.0
212,7565.5259642945575,0.04807265127116783,12,0,426,11121.083787900867,1,1.0
213,7600.2380668883,0.04780811549300999,12,0,426,11163.383126159315,1,1.0
214,7625.908715884893,0.0476015799984776,12,0,426,11205.640405974718,1,1.0
215,7651.535676255998,0.04767726516660873,12,0,426,11247.855669646413,1,1.0
216,7680.120967009989,0.04773119016535276,12,0,426,11290.028959431687,1,1.0
217,7706.662799876482,0.04800712243380779,12,0,426,11332.1603175458,1,1.0
218,7734.165540424724,0.04793101397213012,12,0,426,11374.249786162041,1,1.0
219,7754.624142023497,0.04817620619783216,12,0,426,11416.297407411768,1,1.0
220,7781.039653280589,0.048362246102128574,12,0,426,11458.303223384451,1,1.0
221,7811.411948127541,0.048802024251730816,12,0,426,11500.26727612771,1,1.0
222,7840.746413825789,0.048707333772908375,12,0,426,11542.189607647364,1,1.0
223,7873.036541605006,0.04866043950533085,12,0,426,11584.070259907458,1,1.0
224,7907.2871787301265,0.04860588210018155,12,0,426,11625.909274830334,1,1.0
225,7933.496487219425,0.04848990924211523,12,0,426,11667.706694296634,1,1.0
226,7962.661672238811,0.04863106486335707,12,0,426,11709.462560145383,1,1.0
227,7993.787115243761,0.048573788331048036,12,0,426,11751.176914173991,1,1.0
228,8025.870302924174,0.048374720315165744,12,0,426,11792.849798138333,1,1.0
229,8057.8085789579845,0.04862908203228086,14,0,426,11834.481253752754,1,1.0
230,8088.706406559612,0.04876800996479707,14,0,426,11876.071322690144,1,1.0
231,8122.56407054166,0.04885632520416541,14,0,426,11917.620046581958,1,1.0
232,8151.379915704562,0.04911361620422938,14,0,426,11959.127467018265,1,1.0
233,8181.155707293689,0.049127529210049696,14,0,426,12000.593625547783,1,1.0
234,8203.8886225122,0.049163367285718816,14,0,426,12042.018563677939,1,1.0
235,8236.579380251933,0.0492492849020761,14,0,426,12083.402322874892,1,1.0
236,8263.231486286852,0.04914174327250971,14,0,426,12124.744944563574,1,1.0
237,8294.84151131824,0.04919169194949183,14,0,426,12166.04647012775,1,1.0
238,8322.411030977264,0.04922016939327592,14,0,426,12207.30694091004,1,1.0
239,8342.937005831594,0.049397923906587114,14,0,426,12248.526398211969,1,1.0
240,8373.42339949034,0.04963002986549263,14,0,426,12289.704883294009,1,1.0
241,8394.868067613445,0.04972900961699495,14,0,426,12330.842437375617,1,1.0
242,8417.27275571647,0.04972765669401899,14,0,426,12371.939101635277,1,1.0
243,8448.635688053286,0.049712317576777194,14,0,426,12412.99491721054,1,1.0
244,8473.956377174498,0.049921190490999606,14,0,426,12454.009925198077,1,1.0
245,8503.235238979207,0.0500117676178432,14,0,426,12494.984166653701,1,1.0
246,8533.475453476532,0.04987271208613171,14,0,426,12535.917682592417,1,1.0
247,8563.67463305585,0.04973003593340113,14,0,426,12576.810513988466,1,1.0
248,8591.833202631451,0.04945666297606263,14,0,426,12617.662701775373,1,1.0
249,8614.95078536377,0.048948852664142076,14,0,426,12658.474286845962,1,1.0
250,8648.027892255308,0.04859723715096696,14,0,426,12699.245310052418,1,1.0
251,8674.064112902888,0.048226774189659496,14,0,426,12739.975812206332,1,1.0
252,8701.059220861414,0.04819795411094264,14,0,426,12780.665834078727,1,1.0
253,8728.010722925352,0.048638819296904605,14,0,426,12821.3154164001,1,1.0
254,8751.921838667944,0.04902275797994822,14,0,426,12861.92459986048,1,1.0
255,8776.79446909053,0.049043733691145085,14,0,426,12902.493425109446,1,1.0
256,8801.626363058369,0.04907515444890749,14,0,426,12943.021932756177,1,1.0
257,8825.41828879547,0.0492642329894682,14,0,426,12983.510163369503,1,1.0
258,8856.170482232581,0.049296492891035146,14,0,426,13023.958157477933,1,1.0
259,8883.884185914523,0.049024367117082406,14,0,426,13064.365955569694,1,1.0
260,8912.556260076106,0.04878916357358681,14,0,426,13104.733598092784,1,1.0
261,8942.18677261193,0.04869141729078566,14,0,426,13145.061125454993,1,1.0
262,8965.777959287065,0.04855181175565619,14,0,426,13185.348578023975,1,1.0
263,8987.326756851231,0.0485672725310854,14,0,426,13225.59599612725,1,1.0
264,9012.835284138519,0.048445389127075765,14,0,426,13265.803420052272,1,1.0
265,9041.303177128113,0.04851247193630237,14,0,426,13305.970890046457,1,1.0
266,9069.733215643913,0.04842260542634188,14,0,426,13346.098446317235,1,1.0
267,9099.123034390095,0.04845135035393409,14,0,426,13386.18612903207,1,1.0
268,9125.469233242888,0.049008071776481386,14,0,426,13426.23397831852,1,1.0
269,9152.778056553463,0.049072502277759965,14,0,426,13466.242034264269,1,1.0
270,9179.04780924301,0.04910077013228253,14,0,426,13506.210336917167,1,1.0
271,9204.276252694533,0.04927529187398313,14,0,426,13546.138926285264,1,1.0
272,9233.46042252432,0.04991758134343296,14,0,426,13586.027842336873,1,1.0
273,9261.605965984905,0.05018218225972998,14,0,426,13625.877125000574,1,1.0
274,9292.71310396228,0.050108872576729614,14,0,426,13665.686814165285,1,1.0
275,9314.783598863201,0.05002421483963944,14,0,426,13705.456949680294,1,1.0
276,9344.81551272023,0.049768357495223264,14,0,426,13745.187571355284,1,1.0
277,9367.805823852028,0.049786623928508085,14,0,426,13784.878718960394,1,1.0
278,9395.756834371776,0.049964420643539745,14,0,426,13824.530432226242,1,1.0
279,9425.66512031886,0.05020110302203758,14,0,426,13864.142750843977,1,1.0
280,9448.536598864586,0.05035164316033736,14,0,426,13903.71571446532,1,1.0
281,9475.367016860264,0.05059656603875938,14,0,426,13943.249362702578,1,1.0
282,9501.159571192149,0.05036113534839935,14,0,426,13982.743735128719,1,1.0
283,9525.912030007337,0.050205562163424734,14,0,426,14022.198871277396,1,1.0
284,9552.625980147199,0.05000333938056958,14,0,426,14061.614810642972,1,1.0
285,9582.30108353592,0.0500290083311688,14,0,426,14100.991592680593,1,1.0
286,9609.936942383714,0.050183895861329965,14,0,426,14140.329256806192,1,1.0
287,9638.53295639294,0.05038626639065333,14,0,426,14179.627842396552,1,1.0
288,9664.089229685871,0.050589490102336265,14,0,426,14218.887388789339,1,1.0
289,9693.605378935988,0.05090406339048263,14,0,426,14258.107935283135,1,1.0
290,9722.08222473364,0.05098214456196413,14,0,426,14297.289521137493,1,1.0
291,9748.520636914349,0.05116354555381011,14,0,426,14336.432185572952,1,1.0
292,9778.920219796266,0.051197610934612385,14,0,426,14375.535967771106,1,1.0
293,9803.28205320195,0.051181626221017476,14,0,426,14414.600906874608,1,1.0
294,9826.605100536988,0.050976934167934695,14,0,426,14453.627041987253,1,1.0
295,9851.885743123634,0.05112083621987978,14,0,426,14492.614412173969,1,1.0
296,9877.129577979873,0.0511090238833306,14,0,426,14531.563056460898,1,1.0
297,9901.334419396582,0.05131403331939758,14,0,426,14570.473013835412,1,1.0
298,9932.50021853991,0.05130609700455726,14,0,426,14609.344323246147,1,1.0
299,9967.558402161429,0.051985679832705974,14,0,428,14648.157023603068,1,1.0
